text,original_label,label_name,checked_label,comment;;;;;;;;;;;;
Van Nistelrooy charged by FA (AFP) AFP - Manchester United's Dutch international striker Ruud van Nistelrooy was charged with serious foul play by the Football Association (FA).,0,World,,;;;;;;;;;;;;
Chance to Measure Up Even though Miami has not quite played up to its usual standards this season, Virginia Coach Al Groh thinks the Hurricanes are still the benchmark when it comes to talent.,1,Sports,,;;;;;;;;;;;;
Drier Times Ahead in the West? The five-year drought parching much of the western United States could continue for years and may be just the beginning of a long era of drier times due to global warming, a new study suggests.,3,Sci/Tech,,;;;;;;;;;;;;
How To Get A War-Torn Region To  #39;Shalom #39; A Palestinian farmer told of how his olive grove of 400 trees had been poisoned by Israeli settlers and his son run over and killed by a settler.,0,World,,;;;;;;;;;;
Contrasting Fortunes for Irish in World Cup Openers  LONDON (Reuters) - There was contrasting starts for the two  Irelands when their World Cup campaigns kicked off on Saturday  with Northern Ireland crashing to a 3-0 defeat in Belfast and  the Republic winning by the same scoreline in Dublin.,1,Sports,,;;;;;;;;;;;;
Holiday shoppers hospitalized after spray released in toy store The holiday shopping season got an unexpected twist of craziness Saturday when someone released pepper spray in an elevator at the Toys R Us store in Times Square, sending at least three people ,2,Business,,;;;;;;;;;;;;
"American Express Profit Rises 14 Percent  NEW YORK (Reuters) - American Express Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AXP.N target=/stocks/quickinfo/fullquote""&gt;AXP.N&lt;/A&gt; said on  Monday quarterly earnings rose 14 percent, matching analysts'  expectations, on record cardholder spending, increased card  borrowing and lower loan losses.,2,Business,,";;;;;;;;;;;;
Sportsview: USC Shows Its Flaws in Opener (AP) AP - The inexperienced receivers had a tough time getting open. The retooled offensive line had some trouble protecting the star quarterback. And the No. 1 team was trailing the 17 1/2-point underdog with 17 minutes left in the season opener. Southern California doesn't look unbeatable  #151; yet.,1,Sports,,;;;;;;;;;;;
"Indonesians prepare to directly elect president for the first time Just days after yet another terrorist blast shook their confidence, Indonesians are looking forward to some good news Monday: Citizens in the world #39;s largest Muslim ,0,World,,";;;;;;;;;;;;
Yahoo Tests Travel Search Engine Yahoo began testing a new travel search engine Tuesday night that can be used to book flights, hotels and cars from more than 50 travel sites.,3,Sci/Tech,,;;;;;;;;;;;;
Marino Doesn't See Return to Dolphins Soon (AP) AP - Dan Marino misses being part of the Miami Dolphins, yet does not see a scenario where he'd soon consider returning to the team's front office.,1,Sports,,;;;;;;;;;;;;
Bernie to pull GP plug F1 supremo Bernie Ecclestone has reportedly lost patience with Silverstone #39;s owners and has moved to have the 2005 British GP scrapped from the calendar.,1,Sports,,;;;;;;;;;;;
"Nintendo DS: Doubly good (USATODAY.com) USATODAY.com - If Nintendo's new DS - short for ""Dual Screen"" - (* * * 1/2 out of four,  #36;150) was designed to bring innovation to the portable video game market, so far only developer Sega has completely caught on.,3,Sci/Tech,,";;;;;;;;;;;;
Weather Hits Japanese Grand Prix The Japanese round of the World Rally Championship on the island of Hokkaido just missed a typhoon, and the weather has also affected the Japanese Grand Prix weekend.,1,Sports,,;;;;;;;;;;;;
SI.com SAN DIEGO (Ticker) -- Josh Beckett helped himself to his first win in over three months. Beckett doubled in the sixth inning to tie the game and scored the go-ahead run on Juan Pierre  #39;s home run one batter ,1,Sports,,;;;;;;;;;;;
Mexico #39;s firm says oil price to remain high Mexican consultancy firm Bursametrica said on Monday that international market oil prices will remain high in the short and long run.,2,Business,,;;;;;;;;;;;
"UPDATE 2-INSTANT VIEW-Stocks-US September job growth lags The following are comments from stock market analysts and strategists about the US Labor Department #39;s report that US nonfarm payrolls expanded by a less-than-expected 96,000 in September.,2,Business,,";;;;;;;;;;;;
"Online casino buys  #39;holy #39; sarmie An online casino said it placed the winning \$28 000 bid for a 10-year-old partly eaten grilled cheese sandwich said to bear the image of the Virgin Mary, and wants to take it on a world tour.,3,Sci/Tech,,";;;;;;;;;;;;
"Profits a Royal pain The Royal Bank of Canada, the country #39;s biggest bank, said yesterday it suffered a 5 drop in third-quarter profit, displaying weakness in its US operations and citing tight interest-rate spreads and rising expenses.,2,Business,,";;;;;;;;;;;;
BEA adds app server support to Beehive BEA Systems has added the Jonas and Geronimo application servers as platforms supporting the Project Beehive open-source development initiative.,3,Sci/Tech,,;;;;;;;;;;;;
Petacchi Wins Stage 2 of Vuelta Alessandro Petacchi (Fassa Bortolo) has won Stage 2 of the Vuelta a Espana. Petacchi took a bunch sprint from Erik Zabel (T-Mobile) and Oscar Freire (Rabobank) to win the flat, 207-km run from Leon to Burgos in 5:02:05.,1,Sports,,;;;;;;;;;;;;
SBC Gives Microsoft \$400 Mln Internet TV Deal SBC Communications SBC.N will pay Microsoft Corp. MSFT.O at least \$400 million over 10 years for technology to help SBC sell video services over its upgraded broadband lines, the companies said Wednesday.,2,Business,,;;;;;;;;;;;;
Fee cuts take toll on stock exchange profits Cuts in listing fees forced by an Office of Fair Trading inquiry have left London Stock Exchange swallowing a 6 per cent fall in interim operating profits.,2,Business,,;;;;;;;;;;;;
"Palestinian  #39;collaborator #39; killed: Hamas A Palestinian accused of collaborating with Israel over the assassination of Hamas #39; spiritual leader Sheikh Ahmed Yassin in March was killed today, the armed wing of the militant Islamist group said.,0,World,,";;;;;;;;;;;;
"Longhorn will let users tune Windows for different servers Bob Muglia, senior vice president of the Windows Server division at Microsoft, said in an interview that he thinks the ability to configure Windows system images for various types of servers will be ""the heart and soul"" of the Longhorn upgrade due in 2007.,3,Sci/Tech,,";;;;;;;;;;;;
Cycling: Armstrong question hangs over 2005 Tour PARIS Lance Armstrong was absent when the route and difficulties of the 2005 Tour de France were made public in Paris, but his aura filled the hall.,1,Sports,,;;;;;;;;;;;;
Spain sprouts WiMax network Europe appears to be fertile ground for new WiMax networks. Spain is the latest country to embrace the emerging high-end broadband wireless technology, following recent deployments in France, Ireland, and the U.K.,3,Sci/Tech,,;;;;;;;;;;;;
Disappointed Qantas wants to  quot;move on quot; after NZ alliance rejected SYDNEY: Australian flag-carrier Qantas said it was disappointed a proposed alliance with Air New Zealand had been rejected by New Zealand #39;s High Court but ruled out appealing the decision.,2,Business,,;;;;;;;;;
"Less Power, More Money for Sears Boss Alan J. Lacy will not be the top man at Sears, Roebuck  amp; Company any longer if the announced merger with Kmart is completed. But he will receive a raise and could take out more than \$20 million by cashing out his existing options on Sears stock.,2,Business,,";;;;;;;;;;;;
U.S. to Urge China to Push for More N.Korea Talks  BEIJING (Reuters) - Secretary of State Colin Powell will  urge China Monday to exert its influence over North Korea to  resume six-party negotiations on scrapping its suspected  nuclear weapons program.,0,World,,;;;;;;;;;;;;
Storms Kill More Than 650 in Philippines Helicopters delivered food to survivors and picked up casualties Friday as flash floods began to recede in the northern Philippines, revealing the magnitude of a disaster ,0,World,,;;;;;;;;;;;;
Rape Inquiry Expands A third La Salle University basketball player has been charged with rape over an alleged 2003 sexual encounter with a female La Salle player.,1,Sports,,;;;;;;;;;;;;
"Falluja Rebels Fight On; Clashes Across Iraq  FALLUJA, Iraq (Reuters) - U.S. warplanes, artillery and  mortars attacked areas of Falluja on Monday as diehard  insurgents held out to the last in the week-long battle and  heavy clashes broke out in the Iraqi cities of Mosul and  Baquba.,0,World,,";;;;;;;;;;;;
2 Arrested in Alleged NYC Subway Bomb Plot NEW YORK - Two men have been arrested in connection with an alleged plot to bomb a subway station in midtown Manhattan, sources said early Saturday.    At least one of the men may have an affiliation with a terrorist organization, according to two law enforcement sources, who spoke on condition of anonymity...,0,World,,;;;;;;;;;;;;
Ky. Democrat Responds to Personal Attacks (AP) AP - The Senate race in Kentucky stayed at fever pitch on Thursday as Democratic challenger Daniel Mongiardo stressed his opposition to gay marriage while accusing Republican incumbent Jim Bunning of fueling personal attacks that seemed to suggest Mongiardo is gay.,0,World,,;;;;;;;;;;;;
India makes Olympic breakthrough Kashmir veteran Rajyavardhan Rathore wins India's first ever individual silver medal at the Olympic Games.,0,World,,;;;;;;;;;;;;
Apple offers iTunes Affiliate Program (MacCentral) MacCentral - Apple on Wednesday introduced the iTunes Affiliate Program. The\program pays 5 percent commissions to affiliate Web sites by offering direct\links to a any song, album or artist on iTunes. Sites who are accepted as\affiliates can download Apple-made marketing materials and are eligible to\apply to the Apple Store Affiliate program as well. And applicants who sign\up through September 15, 2004 are also eligible to win one of five iPod\minis.,3,Sci/Tech,,;;;;;;;;;;;;
New Toshiba hard drive uses perpendicular technology Tokyo - Toshiba Corp. has developed a 1.8-inch hard disk drive that achieves a 40 Gbyte capacity by employing a perpendicular recording technology for the first time.,3,Sci/Tech,,;;;;;;;;;;;;
Twenty Filipinos Found Alive in Rubble After Storm About 20 Filipinos were found alive in the rubble of a collapsed building on Thursday, 10 days after a fierce storm and landslides devastated several eastern and northern provinces, a radio station reported.,0,World,,;;;;;;;;;;;;
Triple Crown TV Breakup The Belmont Stakes is leaving NBC to return to ABC in 2006, ending a television partnership with the Kentucky Derby and the Preakness Stakes.,1,Sports,,;;;;;;;;;;;;
Itsa losing proposition The United States had been confident of coming away from the first Olympic women #39;s wrestling tournament with the maximum four medals.,1,Sports,,;;;;;;;;;;;
"Sears to double store sites here Sears, Roebuck  amp; Co. said yesterday it will double the number of stores it operates in San Diego County by acquiring five Kmart locations and converting them to Sears units over the next 15 months.,2,Business,,";;;;;;;;;;;;
Scotland: Celtic reconquer lead in Premier League GLASGOW, Dec 5 (SW) - Glasgow Rangers have lost their Scottish Premier League leadership to arch rivals Celtic again, after being held to a draw at Inverness.,1,Sports,,;;;;;;;;;;;;
Oil Prices Washington Post staff writer Justin Blum will be online to answer your questions on soaring oil prices, their causes and their effects.,2,Business,,;;;;;;;;;;;;
